"k0","year","","","hh","mm","fecha","variables","files"
"4","2017","1","13","12","0","2017-01-13 12:00:00","V","MERRA2.2017013.120.resampled.V.tif"
"4","2017","1","13","15","0","2017-01-13 15:00:00","PS","MERRA2.2017013.150.resampled.PS.tif"
"4","2017","1","13","15","0","2017-01-13 15:00:00","RH","MERRA2.2017013.150.resampled.RH.tif"
"4","2017","1","13","15","0","2017-01-13 15:00:00","T","MERRA2.2017013.150.resampled.T.tif"
"4","2017","1","13","15","0","2017-01-13 15:00:00","U","MERRA2.2017013.150.resampled.U.tif"
"4","2017","1","13","15","0","2017-01-13 15:00:00","V","MERRA2.2017013.150.resampled.V.tif"
"4","2017","1","13","18","0","2017-01-13 18:00:00","PS","MERRA2.2017013.180.resampled.PS.tif"
"4","2017","1","13","18","0","2017-01-13 18:00:00","RH","MERRA2.2017013.180.resampled.RH.tif"
"4","2017","1","13","18","0","2017-01-13 18:00:00","T","MERRA2.2017013.180.resampled.T.tif"
"4","2017","1","13","18","0","2017-01-13 18:00:00","U","MERRA2.2017013.180.resampled.U.tif"
"4","2017","1","13","18","0","2017-01-13 18:00:00","V","MERRA2.2017013.180.resampled.V.tif"
"4","2017","1","14","12","0","2017-01-14 12:00:00","PS","MERRA2.2017014.120.resampled.PS.tif"
"4","2017","1","14","12","0","2017-01-14 12:00:00","RH","MERRA2.2017014.120.resampled.RH.tif"
"4","2017","1","14","12","0","2017-01-14 12:00:00","T","MERRA2.2017014.120.resampled.T.tif"
"4","2017","1","14","12","0","2017-01-14 12:00:00","U","MERRA2.2017014.120.resampled.U.tif"
"4","2017","1","14","12","0","2017-01-14 12:00:00","V","MERRA2.2017014.120.resampled.V.tif"
"4","2017","1","14","15","0","2017-01-14 15:00:00","PS","MERRA2.2017014.150.resampled.PS.tif"
"4","2017","1","14","15","0","2017-01-14 15:00:00","RH","MERRA2.2017014.150.resampled.RH.tif"
"4","2017","1","14","15","0","2017-01-14 15:00:00","T","MERRA2.2017014.150.resampled.T.tif"
"4","2017","1","14","15","0","2017-01-14 15:00:00","U","MERRA2.2017014.150.resampled.U.tif"
"4","2017","1","14","15","0","2017-01-14 15:00:00","V","MERRA2.2017014.150.resampled.V.tif"
"4","2017","1","14","18","0","2017-01-14 18:00:00","PS","MERRA2.2017014.180.resampled.PS.tif"
"4","2017","1","14","18","0","2017-01-14 18:00:00","RH","MERRA2.2017014.180.resampled.RH.tif"
"4","2017","1","14","18","0","2017-01-14 18:00:00","T","MERRA2.2017014.180.resampled.T.tif"
"4","2017","1","14","18","0","2017-01-14 18:00:00","U","MERRA2.2017014.180.resampled.U.tif"
"4","2017","1","14","18","0","2017-01-14 18:00:00","V","MERRA2.2017014.180.resampled.V.tif"
"4","2017","1","15","12","0","2017-01-15 12:00:00","PS","MERRA2.2017015.120.resampled.PS.tif"
"4","2017","1","15","12","0","2017-01-15 12:00:00","RH","MERRA2.2017015.120.resampled.RH.tif"
"4","2017","1","15","12","0","2017-01-15 12:00:00","T","MERRA2.2017015.120.resampled.T.tif"
"4","2017","1","15","12","0","2017-01-15 12:00:00","U","MERRA2.2017015.120.resampled.U.tif"
"4","2017","1","15","12","0","2017-01-15 12:00:00","V","MERRA2.2017015.120.resampled.V.tif"
"4","2017","1","15","15","0","2017-01-15 15:00:00","PS","MERRA2.2017015.150.resampled.PS.tif"
"4","2017","1","15","15","0","2017-01-15 15:00:00","RH","MERRA2.2017015.150.resampled.RH.tif"
"4","2017","1","15","15","0","2017-01-15 15:00:00","T","MERRA2.2017015.150.resampled.T.tif"
"4","2017","1","15","15","0","2017-01-15 15:00:00","U","MERRA2.2017015.150.resampled.U.tif"
"4","2017","1","15","15","0","2017-01-15 15:00:00","V","MERRA2.2017015.150.resampled.V.tif"
"4","2017","1","15","18","0","2017-01-15 18:00:00","PS","MERRA2.2017015.180.resampled.PS.tif"
"4","2017","1","15","18","0","2017-01-15 18:00:00","RH","MERRA2.2017015.180.resampled.RH.tif"
"4","2017","1","15","18","0","2017-01-15 18:00:00","T","MERRA2.2017015.180.resampled.T.tif"
"4","2017","1","15","18","0","2017-01-15 18:00:00","U","MERRA2.2017015.180.resampled.U.tif"
"4","2017","1","15","18","0","2017-01-15 18:00:00","V","MERRA2.2017015.180.resampled.V.tif"
"4","2017","1","16","12","0","2017-01-16 12:00:00","PS","MERRA2.2017016.120.resampled.PS.tif"
"4","2017","1","16","12","0","2017-01-16 12:00:00","RH","MERRA2.2017016.120.resampled.RH.tif"
"4","2017","1","16","12","0","2017-01-16 12:00:00","T","MERRA2.2017016.120.resampled.T.tif"
"4","2017","1","16","12","0","2017-01-16 12:00:00","U","MERRA2.2017016.120.resampled.U.tif"
"4","2017","1","16","12","0","2017-01-16 12:00:00","V","MERRA2.2017016.120.resampled.V.tif"
"4","2017","1","16","15","0","2017-01-16 15:00:00","PS","MERRA2.2017016.150.resampled.PS.tif"
"4","2017","1","16","15","0","2017-01-16 15:00:00","RH","MERRA2.2017016.150.resampled.RH.tif"
"4","2017","1","16","15","0","2017-01-16 15:00:00","T","MERRA2.2017016.150.resampled.T.tif"
"4","2017","1","16","15","0","2017-01-16 15:00:00","U","MERRA2.2017016.150.resampled.U.tif"
"4","2017","1","16","15","0","2017-01-16 15:00:00","V","MERRA2.2017016.150.resampled.V.tif"
"4","2017","1","16","18","0","2017-01-16 18:00:00","PS","MERRA2.2017016.180.resampled.PS.tif"
"4","2017","1","16","18","0","2017-01-16 18:00:00","RH","MERRA2.2017016.180.resampled.RH.tif"
"4","2017","1","16","18","0","2017-01-16 18:00:00","T","MERRA2.2017016.180.resampled.T.tif"
"4","2017","1","16","18","0","2017-01-16 18:00:00","U","MERRA2.2017016.180.resampled.U.tif"
"4","2017","1","16","18","0","2017-01-16 18:00:00","V","MERRA2.2017016.180.resampled.V.tif"
"4","2017","1","17","15","0","2017-01-17 15:00:00","PS","MERRA2.2017017.150.resampled.PS.tif"
"4","2017","1","17","15","0","2017-01-17 15:00:00","RH","MERRA2.2017017.150.resampled.RH.tif"
"4","2017","1","17","15","0","2017-01-17 15:00:00","T","MERRA2.2017017.150.resampled.T.tif"
"4","2017","1","17","15","0","2017-01-17 15:00:00","U","MERRA2.2017017.150.resampled.U.tif"
"4","2017","1","17","15","0","2017-01-17 15:00:00","V","MERRA2.2017017.150.resampled.V.tif"
"4","2017","1","17","18","0","2017-01-17 18:00:00","PS","MERRA2.2017017.180.resampled.PS.tif"
"4","2017","1","17","18","0","2017-01-17 18:00:00","RH","MERRA2.2017017.180.resampled.RH.tif"
"4","2017","1","17","18","0","2017-01-17 18:00:00","T","MERRA2.2017017.180.resampled.T.tif"
"4","2017","1","17","18","0","2017-01-17 18:00:00","U","MERRA2.2017017.180.resampled.U.tif"
"4","2017","1","17","18","0","2017-01-17 18:00:00","V","MERRA2.2017017.180.resampled.V.tif"
"4","2017","1","18","12","0","2017-01-18 12:00:00","PS","MERRA2.2017018.120.resampled.PS.tif"
"4","2017","1","18","12","0","2017-01-18 12:00:00","RH","MERRA2.2017018.120.resampled.RH.tif"
"4","2017","1","18","12","0","2017-01-18 12:00:00","T","MERRA2.2017018.120.resampled.T.tif"
"4","2017","1","18","12","0","2017-01-18 12:00:00","U","MERRA2.2017018.120.resampled.U.tif"
"4","2017","1","18","12","0","2017-01-18 12:00:00","V","MERRA2.2017018.120.resampled.V.tif"
"4","2017","1","18","15","0","2017-01-18 15:00:00","PS","MERRA2.2017018.150.resampled.PS.tif"
"4","2017","1","18","15","0","2017-01-18 15:00:00","RH","MERRA2.2017018.150.resampled.RH.tif"
"4","2017","1","18","15","0","2017-01-18 15:00:00","T","MERRA2.2017018.150.resampled.T.tif"
"4","2017","1","18","15","0","2017-01-18 15:00:00","U","MERRA2.2017018.150.resampled.U.tif"
"4","2017","1","18","15","0","2017-01-18 15:00:00","V","MERRA2.2017018.150.resampled.V.tif"
"4","2017","1","18","18","0","2017-01-18 18:00:00","PS","MERRA2.2017018.180.resampled.PS.tif"
"4","2017","1","18","18","0","2017-01-18 18:00:00","RH","MERRA2.2017018.180.resampled.RH.tif"
"4","2017","1","18","18","0","2017-01-18 18:00:00","T","MERRA2.2017018.180.resampled.T.tif"
"4","2017","1","18","18","0","2017-01-18 18:00:00","U","MERRA2.2017018.180.resampled.U.tif"
"4","2017","1","18","18","0","2017-01-18 18:00:00","V","MERRA2.2017018.180.resampled.V.tif"
"4","2017","1","19","15","0","2017-01-19 15:00:00","PS","MERRA2.2017019.150.resampled.PS.tif"
"4","2017","1","19","15","0","2017-01-19 15:00:00","RH","MERRA2.2017019.150.resampled.RH.tif"
"4","2017","1","19","15","0","2017-01-19 15:00:00","T","MERRA2.2017019.150.resampled.T.tif"
"4","2017","1","19","15","0","2017-01-19 15:00:00","U","MERRA2.2017019.150.resampled.U.tif"
"4","2017","1","19","15","0","2017-01-19 15:00:00","V","MERRA2.2017019.150.resampled.V.tif"
"4","2017","1","19","18","0","2017-01-19 18:00:00","PS","MERRA2.2017019.180.resampled.PS.tif"
"4","2017","1","19","18","0","2017-01-19 18:00:00","RH","MERRA2.2017019.180.resampled.RH.tif"
"4","2017","1","19","18","0","2017-01-19 18:00:00","T","MERRA2.2017019.180.resampled.T.tif"
"4","2017","1","19","18","0","2017-01-19 18:00:00","U","MERRA2.2017019.180.resampled.U.tif"
"4","2017","1","19","18","0","2017-01-19 18:00:00","V","MERRA2.2017019.180.resampled.V.tif"
"4","2017","1","20","12","0","2017-01-20 12:00:00","PS","MERRA2.2017020.120.resampled.PS.tif"
"4","2017","1","20","12","0","2017-01-20 12:00:00","RH","MERRA2.2017020.120.resampled.RH.tif"
"4","2017","1","20","12","0","2017-01-20 12:00:00","T","MERRA2.2017020.120.resampled.T.tif"
"4","2017","1","20","12","0","2017-01-20 12:00:00","U","MERRA2.2017020.120.resampled.U.tif"
"4","2017","1","20","12","0","2017-01-20 12:00:00","V","MERRA2.2017020.120.resampled.V.tif"
"4","2017","1","20","15","0","2017-01-20 15:00:00","PS","MERRA2.2017020.150.resampled.PS.tif"
"4","2017","1","20","15","0","2017-01-20 15:00:00","RH","MERRA2.2017020.150.resampled.RH.tif"
"4","2017","1","20","15","0","2017-01-20 15:00:00","T","MERRA2.2017020.150.resampled.T.tif"
"4","2017","1","20","15","0","2017-01-20 15:00:00","U","MERRA2.2017020.150.resampled.U.tif"
"4","2017","1","20","15","0","2017-01-20 15:00:00","V","MERRA2.2017020.150.resampled.V.tif"
"4","2017","1","20","18","0","2017-01-20 18:00:00","PS","MERRA2.2017020.180.resampled.PS.tif"
"4","2017","1","20","18","0","2017-01-20 18:00:00","RH","MERRA2.2017020.180.resampled.RH.tif"
"4","2017","1","20","18","0","2017-01-20 18:00:00","T","MERRA2.2017020.180.resampled.T.tif"
"4","2017","1","20","18","0","2017-01-20 18:00:00","U","MERRA2.2017020.180.resampled.U.tif"
"4","2017","1","20","18","0","2017-01-20 18:00:00","V","MERRA2.2017020.180.resampled.V.tif"
"4","2017","1","21","15","0","2017-01-21 15:00:00","PS","MERRA2.2017021.150.resampled.PS.tif"
"4","2017","1","21","15","0","2017-01-21 15:00:00","RH","MERRA2.2017021.150.resampled.RH.tif"
"4","2017","1","21","15","0","2017-01-21 15:00:00","T","MERRA2.2017021.150.resampled.T.tif"
"4","2017","1","21","15","0","2017-01-21 15:00:00","U","MERRA2.2017021.150.resampled.U.tif"
"4","2017","1","21","15","0","2017-01-21 15:00:00","V","MERRA2.2017021.150.resampled.V.tif"
"4","2017","1","21","18","0","2017-01-21 18:00:00","PS","MERRA2.2017021.180.resampled.PS.tif"
"4","2017","1","21","18","0","2017-01-21 18:00:00","RH","MERRA2.2017021.180.resampled.RH.tif"
"4","2017","1","21","18","0","2017-01-21 18:00:00","T","MERRA2.2017021.180.resampled.T.tif"
"4","2017","1","21","18","0","2017-01-21 18:00:00","U","MERRA2.2017021.180.resampled.U.tif"
"4","2017","1","21","18","0","2017-01-21 18:00:00","V","MERRA2.2017021.180.resampled.V.tif"
"4","2017","1","22","12","0","2017-01-22 12:00:00","PS","MERRA2.2017022.120.resampled.PS.tif"
"4","2017","1","22","12","0","2017-01-22 12:00:00","RH","MERRA2.2017022.120.resampled.RH.tif"
"4","2017","1","22","12","0","2017-01-22 12:00:00","T","MERRA2.2017022.120.resampled.T.tif"
"4","2017","1","22","12","0","2017-01-22 12:00:00","U","MERRA2.2017022.120.resampled.U.tif"
"4","2017","1","22","12","0","2017-01-22 12:00:00","V","MERRA2.2017022.120.resampled.V.tif"
"4","2017","1","22","15","0","2017-01-22 15:00:00","PS","MERRA2.2017022.150.resampled.PS.tif"
"4","2017","1","22","15","0","2017-01-22 15:00:00","RH","MERRA2.2017022.150.resampled.RH.tif"
"4","2017","1","22","15","0","2017-01-22 15:00:00","T","MERRA2.2017022.150.resampled.T.tif"
"4","2017","1","22","15","0","2017-01-22 15:00:00","U","MERRA2.2017022.150.resampled.U.tif"
"4","2017","1","22","15","0","2017-01-22 15:00:00","V","MERRA2.2017022.150.resampled.V.tif"
"4","2017","1","22","18","0","2017-01-22 18:00:00","PS","MERRA2.2017022.180.resampled.PS.tif"
"4","2017","1","22","18","0","2017-01-22 18:00:00","RH","MERRA2.2017022.180.resampled.RH.tif"
"4","2017","1","22","18","0","2017-01-22 18:00:00","T","MERRA2.2017022.180.resampled.T.tif"
"4","2017","1","22","18","0","2017-01-22 18:00:00","U","MERRA2.2017022.180.resampled.U.tif"
"4","2017","1","22","18","0","2017-01-22 18:00:00","V","MERRA2.2017022.180.resampled.V.tif"
"4","2017","1","23","12","0","2017-01-23 12:00:00","PS","MERRA2.2017023.120.resampled.PS.tif"
"4","2017","1","23","12","0","2017-01-23 12:00:00","RH","MERRA2.2017023.120.resampled.RH.tif"
"4","2017","1","23","12","0","2017-01-23 12:00:00","T","MERRA2.2017023.120.resampled.T.tif"
"4","2017","1","23","12","0","2017-01-23 12:00:00","U","MERRA2.2017023.120.resampled.U.tif"
"4","2017","1","23","12","0","2017-01-23 12:00:00","V","MERRA2.2017023.120.resampled.V.tif"
"4","2017","1","23","15","0","2017-01-23 15:00:00","PS","MERRA2.2017023.150.resampled.PS.tif"
"4","2017","1","23","15","0","2017-01-23 15:00:00","RH","MERRA2.2017023.150.resampled.RH.tif"
"4","2017","1","23","15","0","2017-01-23 15:00:00","T","MERRA2.2017023.150.resampled.T.tif"
"4","2017","1","23","15","0","2017-01-23 15:00:00","U","MERRA2.2017023.150.resampled.U.tif"
"4","2017","1","23","15","0","2017-01-23 15:00:00","V","MERRA2.2017023.150.resampled.V.tif"
"4","2017","1","23","18","0","2017-01-23 18:00:00","PS","MERRA2.2017023.180.resampled.PS.tif"
"4","2017","1","23","18","0","2017-01-23 18:00:00","RH","MERRA2.2017023.180.resampled.RH.tif"
"4","2017","1","23","18","0","2017-01-23 18:00:00","T","MERRA2.2017023.180.resampled.T.tif"
"4","2017","1","23","18","0","2017-01-23 18:00:00","U","MERRA2.2017023.180.resampled.U.tif"
"4","2017","1","23","18","0","2017-01-23 18:00:00","V","MERRA2.2017023.180.resampled.V.tif"
"4","2017","1","24","12","0","2017-01-24 12:00:00","PS","MERRA2.2017024.120.resampled.PS.tif"
"4","2017","1","24","12","0","2017-01-24 12:00:00","RH","MERRA2.2017024.120.resampled.RH.tif"
"4","2017","1","24","12","0","2017-01-24 12:00:00","T","MERRA2.2017024.120.resampled.T.tif"
"4","2017","1","24","12","0","2017-01-24 12:00:00","U","MERRA2.2017024.120.resampled.U.tif"
"4","2017","1","24","12","0","2017-01-24 12:00:00","V","MERRA2.2017024.120.resampled.V.tif"
"4","2017","1","24","15","0","2017-01-24 15:00:00","PS","MERRA2.2017024.150.resampled.PS.tif"
"4","2017","1","24","15","0","2017-01-24 15:00:00","RH","MERRA2.2017024.150.resampled.RH.tif"
"4","2017","1","24","15","0","2017-01-24 15:00:00","T","MERRA2.2017024.150.resampled.T.tif"
"4","2017","1","24","15","0","2017-01-24 15:00:00","U","MERRA2.2017024.150.resampled.U.tif"
"4","2017","1","24","15","0","2017-01-24 15:00:00","V","MERRA2.2017024.150.resampled.V.tif"
"4","2017","1","24","18","0","2017-01-24 18:00:00","PS","MERRA2.2017024.180.resampled.PS.tif"
"4","2017","1","24","18","0","2017-01-24 18:00:00","RH","MERRA2.2017024.180.resampled.RH.tif"
"4","2017","1","24","18","0","2017-01-24 18:00:00","T","MERRA2.2017024.180.resampled.T.tif"
"4","2017","1","24","18","0","2017-01-24 18:00:00","U","MERRA2.2017024.180.resampled.U.tif"
"4","2017","1","24","18","0","2017-01-24 18:00:00","V","MERRA2.2017024.180.resampled.V.tif"
"4","2017","1","25","12","0","2017-01-25 12:00:00","PS","MERRA2.2017025.120.resampled.PS.tif"
"4","2017","1","25","12","0","2017-01-25 12:00:00","RH","MERRA2.2017025.120.resampled.RH.tif"
"4","2017","1","25","12","0","2017-01-25 12:00:00","T","MERRA2.2017025.120.resampled.T.tif"
"4","2017","1","25","12","0","2017-01-25 12:00:00","U","MERRA2.2017025.120.resampled.U.tif"
"4","2017","1","25","12","0","2017-01-25 12:00:00","V","MERRA2.2017025.120.resampled.V.tif"
"4","2017","1","25","15","0","2017-01-25 15:00:00","PS","MERRA2.2017025.150.resampled.PS.tif"
"4","2017","1","25","15","0","2017-01-25 15:00:00","RH","MERRA2.2017025.150.resampled.RH.tif"
"4","2017","1","25","15","0","2017-01-25 15:00:00","T","MERRA2.2017025.150.resampled.T.tif"
"4","2017","1","25","15","0","2017-01-25 15:00:00","U","MERRA2.2017025.150.resampled.U.tif"
"4","2017","1","25","15","0","2017-01-25 15:00:00","V","MERRA2.2017025.150.resampled.V.tif"
"4","2017","1","25","18","0","2017-01-25 18:00:00","PS","MERRA2.2017025.180.resampled.PS.tif"
"4","2017","1","25","18","0","2017-01-25 18:00:00","RH","MERRA2.2017025.180.resampled.RH.tif"
"4","2017","1","25","18","0","2017-01-25 18:00:00","T","MERRA2.2017025.180.resampled.T.tif"
"4","2017","1","25","18","0","2017-01-25 18:00:00","U","MERRA2.2017025.180.resampled.U.tif"
"4","2017","1","25","18","0","2017-01-25 18:00:00","V","MERRA2.2017025.180.resampled.V.tif"
"4","2017","1","26","15","0","2017-01-26 15:00:00","PS","MERRA2.2017026.150.resampled.PS.tif"
"4","2017","1","26","15","0","2017-01-26 15:00:00","RH","MERRA2.2017026.150.resampled.RH.tif"
"4","2017","1","26","15","0","2017-01-26 15:00:00","T","MERRA2.2017026.150.resampled.T.tif"
"4","2017","1","26","15","0","2017-01-26 15:00:00","U","MERRA2.2017026.150.resampled.U.tif"
"4","2017","1","26","15","0","2017-01-26 15:00:00","V","MERRA2.2017026.150.resampled.V.tif"
"4","2017","1","26","18","0","2017-01-26 18:00:00","PS","MERRA2.2017026.180.resampled.PS.tif"
"4","2017","1","26","18","0","2017-01-26 18:00:00","RH","MERRA2.2017026.180.resampled.RH.tif"
"4","2017","1","26","18","0","2017-01-26 18:00:00","T","MERRA2.2017026.180.resampled.T.tif"
"4","2017","1","26","18","0","2017-01-26 18:00:00","U","MERRA2.2017026.180.resampled.U.tif"
"4","2017","1","26","18","0","2017-01-26 18:00:00","V","MERRA2.2017026.180.resampled.V.tif"
"4","2017","1","27","12","0","2017-01-27 12:00:00","PS","MERRA2.2017027.120.resampled.PS.tif"
"4","2017","1","27","12","0","2017-01-27 12:00:00","RH","MERRA2.2017027.120.resampled.RH.tif"
"4","2017","1","27","12","0","2017-01-27 12:00:00","T","MERRA2.2017027.120.resampled.T.tif"
"4","2017","1","27","12","0","2017-01-27 12:00:00","U","MERRA2.2017027.120.resampled.U.tif"
"4","2017","1","27","12","0","2017-01-27 12:00:00","V","MERRA2.2017027.120.resampled.V.tif"
"4","2017","1","27","15","0","2017-01-27 15:00:00","PS","MERRA2.2017027.150.resampled.PS.tif"
"4","2017","1","27","15","0","2017-01-27 15:00:00","RH","MERRA2.2017027.150.resampled.RH.tif"
"4","2017","1","27","15","0","2017-01-27 15:00:00","T","MERRA2.2017027.150.resampled.T.tif"
"4","2017","1","27","15","0","2017-01-27 15:00:00","U","MERRA2.2017027.150.resampled.U.tif"
"4","2017","1","27","15","0","2017-01-27 15:00:00","V","MERRA2.2017027.150.resampled.V.tif"
"4","2017","1","27","18","0","2017-01-27 18:00:00","PS","MERRA2.2017027.180.resampled.PS.tif"
"4","2017","1","27","18","0","2017-01-27 18:00:00","RH","MERRA2.2017027.180.resampled.RH.tif"
"4","2017","1","27","18","0","2017-01-27 18:00:00","T","MERRA2.2017027.180.resampled.T.tif"
"4","2017","1","27","18","0","2017-01-27 18:00:00","U","MERRA2.2017027.180.resampled.U.tif"
"4","2017","1","27","18","0","2017-01-27 18:00:00","V","MERRA2.2017027.180.resampled.V.tif"
"4","2017","1","28","15","0","2017-01-28 15:00:00","PS","MERRA2.2017028.150.resampled.PS.tif"
"4","2017","1","28","15","0","2017-01-28 15:00:00","RH","MERRA2.2017028.150.resampled.RH.tif"
"4","2017","1","28","15","0","2017-01-28 15:00:00","T","MERRA2.2017028.150.resampled.T.tif"
"4","2017","1","28","15","0","2017-01-28 15:00:00","U","MERRA2.2017028.150.resampled.U.tif"
"4","2017","1","28","15","0","2017-01-28 15:00:00","V","MERRA2.2017028.150.resampled.V.tif"
"4","2017","1","28","18","0","2017-01-28 18:00:00","PS","MERRA2.2017028.180.resampled.PS.tif"
"4","2017","1","28","18","0","2017-01-28 18:00:00","RH","MERRA2.2017028.180.resampled.RH.tif"
"4","2017","1","28","18","0","2017-01-28 18:00:00","T","MERRA2.2017028.180.resampled.T.tif"
"4","2017","1","28","18","0","2017-01-28 18:00:00","U","MERRA2.2017028.180.resampled.U.tif"
"4","2017","1","28","18","0","2017-01-28 18:00:00","V","MERRA2.2017028.180.resampled.V.tif"
"4","2017","1","29","12","0","2017-01-29 12:00:00","PS","MERRA2.2017029.120.resampled.PS.tif"
"4","2017","1","29","12","0","2017-01-29 12:00:00","RH","MERRA2.2017029.120.resampled.RH.tif"
"4","2017","1","29","12","0","2017-01-29 12:00:00","T","MERRA2.2017029.120.resampled.T.tif"
"4","2017","1","29","12","0","2017-01-29 12:00:00","U","MERRA2.2017029.120.resampled.U.tif"
"4","2017","1","29","12","0","2017-01-29 12:00:00","V","MERRA2.2017029.120.resampled.V.tif"
"4","2017","1","29","15","0","2017-01-29 15:00:00","PS","MERRA2.2017029.150.resampled.PS.tif"
